"","sentiment","n","percent"
"1","anger",4342,12.83
"2","anticipation",4729,13.98
"3","disgust",1506,4.45
"4","fear",5498,16.25
"5","joy",2901,8.57
"6","sadness",7284,21.53
"7","surprise",1956,5.78
"8","trust",5617,16.6
