"","sentiment","n","percent"
"1","anger",101,5.38
"2","anticipation",404,21.52
"3","disgust",48,2.56
"4","fear",168,8.95
"5","joy",406,21.63
"6","sadness",147,7.83
"7","surprise",211,11.24
"8","trust",392,20.88
