"","sentiment","n","percent"
"1","anger",7162,6.03
"2","anticipation",23246,19.57
"3","disgust",4792,4.03
"4","fear",16728,14.08
"5","joy",22229,18.71
"6","sadness",8844,7.44
"7","surprise",11716,9.86
"8","trust",24077,20.27
