"","sentiment","n","percent"
"1","anger",2623,7.33
"2","anticipation",5184,14.48
"3","disgust",3044,8.5
"4","fear",5493,15.35
"5","joy",4965,13.87
"6","sadness",4197,11.72
"7","surprise",2573,7.19
"8","trust",7717,21.56
