"","sentiment","n","percent"
"1","anger",3,7.89
"2","anticipation",7,18.42
"3","disgust",2,5.26
"4","fear",1,2.63
"5","joy",8,21.05
"6","sadness",3,7.89
"7","surprise",4,10.53
"8","trust",10,26.32
