"","sentiment","n","percent"
"1","anger",3824,7.58
"2","anticipation",8017,15.9
"3","disgust",1780,3.53
"4","fear",7328,14.53
"5","joy",8279,16.42
"6","sadness",4663,9.25
"7","surprise",4310,8.55
"8","trust",12218,24.23
