"","created_at","mean_senti"
"1",2009-11-04,0
"2",2010-10-28,0.25
"3",2010-11-23,0.5
"4",2011-04-06,0
"5",2011-06-27,0.35
"6",2011-06-29,2.25
"7",2011-12-14,0
"8",2012-07-18,2.1
"9",2012-11-06,0.5
"10",2012-11-21,0.25
"11",2013-08-04,0.4
"12",2013-08-10,0.5
"13",2013-08-22,0
"14",2013-08-25,1.2
"15",2013-09-21,1
"16",2013-09-28,0.575
"17",2014-02-20,1.35
"18",2014-06-11,0
"19",2014-08-01,1.3
"20",2014-08-31,0
"21",2014-09-17,0
"22",2014-09-19,0
"23",2015-01-09,1.15
"24",2015-02-19,0
"25",2015-05-28,1.85
"26",2015-06-11,1.6
"27",2015-06-19,-0.25
"28",2015-06-28,-1.2
"29",2015-07-27,0.35
"30",2015-10-08,0
"31",2015-10-29,0
"32",2016-01-01,0.4
"33",2016-01-17,0
"34",2016-02-11,0.4
"35",2016-04-12,0
"36",2016-04-19,0.1
"37",2016-05-14,0.8
"38",2016-06-02,-0.4
"39",2016-06-18,1.2
"40",2016-06-25,1.1
"41",2016-07-15,0
"42",2016-07-28,-0.25
"43",2016-08-25,0
"44",2016-09-08,-0.4
"45",2016-10-21,0
"46",2016-11-18,0
"47",2016-12-17,0.75
"48",2016-12-18,0
"49",2017-02-08,0
"50",2017-05-26,0
"51",2017-06-23,1.9
"52",2017-06-24,0
"53",2017-07-03,-1.75
"54",2017-11-07,0.5
"55",2017-11-29,0.6
"56",2017-12-03,0
"57",2018-02-03,1.3
"58",2018-04-04,1.35
"59",2018-04-25,0.85
"60",2018-07-06,0.95
"61",2018-07-08,2.25
"62",2019-01-26,0
"63",2019-05-24,3.55
"64",2019-07-04,1
"65",2019-09-29,2.45
"66",2020-02-11,-0.65
"67",2020-02-12,-0.65
"68",2020-05-16,0
"69",2020-06-01,0.85
"70",2020-09-28,-2.25
"71",2020-12-10,2.2
"72",2021-06-11,3.75
