"","created_at","mean_senti"
"1",2009-01-11,0.4
"2",2009-07-08,0.75
"3",2009-09-13,0.75
"4",2009-09-26,0.6
"5",2010-03-11,-0.75
"6",2011-02-03,1.05
"7",2011-02-16,-1.5
"8",2011-03-22,1.3
"9",2011-03-27,0.6
"10",2011-05-15,0
"11",2011-05-17,1.8
"12",2011-07-03,0.5
"13",2011-07-29,1.2
"14",2011-08-12,0.75
"15",2011-09-07,-0.75
"16",2011-10-12,0
"17",2011-12-06,0
"18",2011-12-28,0.6
"19",2012-01-04,-0.5
"20",2012-02-12,0
"21",2012-03-02,0
"22",2012-03-28,0.25
"23",2012-05-01,0.1
"24",2012-05-25,0.5
"25",2012-06-13,-0.25
"26",2012-07-23,0
"27",2012-07-25,-0.25
"28",2012-08-15,0
"29",2012-08-18,-0.25
"30",2012-08-29,0
"31",2012-09-07,0.15
"32",2012-09-17,0
"33",2012-11-26,-1.25
"34",2012-11-27,-0.4
"35",2012-11-28,-0.7
"36",2012-11-29,0
"37",2012-12-20,-0.25
"38",2012-12-27,-0.25
"39",2013-01-02,-0.7
"40",2013-01-14,0.1
"41",2013-01-16,0
"42",2013-01-21,0.1
"43",2013-01-30,1.8
"44",2013-02-02,0
"45",2013-03-08,0.9
"46",2013-05-16,0.6
"47",2013-05-17,1.4
"48",2013-05-19,0
"49",2013-05-22,0.36
"50",2013-06-14,0.1
"51",2013-06-25,0
"52",2013-06-26,0.8
"53",2013-07-08,0
"54",2013-07-10,0.1
"55",2013-07-20,0
"56",2013-07-24,0.4
"57",2013-07-30,0.8
"58",2013-08-29,0.75
"59",2013-09-02,0
"60",2014-01-03,0.4
"61",2014-01-04,-1.1
"62",2014-01-10,0.03125
"63",2014-01-11,0.35
"64",2014-01-13,-0.25
"65",2014-02-02,-0.5
"66",2014-02-05,-0.25
"67",2014-02-07,-0.25
"68",2014-02-08,0
"69",2014-02-09,-0.25
"70",2014-02-10,-0.7
"71",2014-02-11,-0.625
"72",2014-03-31,0
"73",2014-05-18,0
"74",2014-05-30,0
"75",2014-06-14,0
"76",2014-07-29,0.75
"77",2014-08-07,0
"78",2014-08-19,0.483333333333333
"79",2014-09-13,0.9
"80",2014-10-06,-1.55
"81",2014-11-05,1.125
"82",2014-11-06,0
"83",2014-11-12,1.65
"84",2014-11-14,3
"85",2014-11-26,-0.25
"86",2015-01-09,-0.25
"87",2015-01-26,0
"88",2015-01-28,0
"89",2015-03-08,-0.5
"90",2015-03-10,1.35
"91",2015-04-07,0
"92",2015-04-21,0.75
"93",2015-05-07,0
"94",2015-05-25,0.75
"95",2015-06-17,0.8
"96",2015-06-22,0.1
"97",2015-06-24,0.2
"98",2015-08-07,1.5
"99",2015-08-11,0
"100",2015-09-30,0
"101",2015-10-10,0.625
"102",2015-10-12,0.75
"103",2016-01-05,-0.25
"104",2016-01-06,-0.366666666666667
"105",2016-01-10,0.5
"106",2016-01-12,-0.25
"107",2016-01-13,-0.25
"108",2016-01-14,-0.366666666666667
"109",2016-02-08,-0.25
"110",2016-03-10,-0.8
"111",2016-03-28,-0.25
"112",2016-03-29,-0.25
"113",2016-03-30,-0.25
"114",2016-03-31,-0.366666666666667
"115",2016-04-08,0.75
"116",2016-05-14,-0.25
"117",2016-05-19,1.95
"118",2016-05-24,0.6
"119",2016-06-27,0.75
"120",2016-08-19,-0.6
"121",2016-09-18,0
"122",2016-09-28,0
"123",2016-10-03,0.4
"124",2016-11-09,-1.5
"125",2017-01-02,0.1
"126",2017-01-12,-0.25
"127",2017-01-13,-0.25
"128",2017-01-14,-0.25
"129",2017-01-16,-0.25
"130",2017-01-17,-0.25
"131",2017-01-18,-0.25
"132",2017-02-17,0
"133",2017-03-25,2.7
"134",2017-04-21,0.5
"135",2017-04-28,1.1
"136",2017-05-13,0
"137",2017-05-23,0
"138",2017-06-12,0
"139",2017-07-07,-1
"140",2017-07-24,0.85
"141",2017-07-28,1
"142",2017-09-19,0
"143",2017-09-24,0
"144",2017-11-24,0.9
"145",2017-12-02,-2.65
"146",2017-12-27,-0.25
"147",2017-12-28,-0.25
"148",2017-12-29,-0.25
"149",2017-12-30,-0.25
"150",2017-12-31,-0.25
"151",2018-01-01,-0.25
"152",2018-01-02,-0.25
"153",2018-01-03,-0.25
"154",2018-01-04,-0.25
"155",2018-01-05,-0.25
"156",2018-01-06,-0.125
"157",2018-01-22,-0.25
"158",2018-01-23,-0.125
"159",2018-01-24,-0.25
"160",2018-01-25,-0.25
"161",2018-01-26,-0.25
"162",2018-01-27,0
"163",2018-01-31,-1.25
"164",2018-02-04,0
"165",2018-02-08,0
"166",2018-02-26,-0.5
"167",2018-03-10,-0.4
"168",2018-03-11,1.1
"169",2018-03-29,-0.25
"170",2018-03-30,-0.25
"171",2018-03-31,-0.25
"172",2018-04-01,-0.25
"173",2018-04-02,-0.25
"174",2018-04-03,-0.25
"175",2018-04-04,-0.25
"176",2018-04-05,-0.25
"177",2018-04-06,-0.25
"178",2018-04-07,-0.25
"179",2018-04-08,0
"180",2018-04-10,-0.25
"181",2018-04-11,-0.25
"182",2018-04-12,-0.25
"183",2018-04-13,-0.25
"184",2018-04-14,-0.125
"185",2018-05-09,0.75
"186",2018-05-27,-0.25
"187",2018-05-28,-0.25
"188",2018-05-29,-0.25
"189",2018-05-30,-0.125
"190",2018-05-31,0.85
"191",2018-06-10,0.55
"192",2018-06-13,2.35
"193",2018-07-01,0
"194",2018-07-03,-0.25
"195",2018-07-06,-0.75
"196",2018-07-07,-1.25
"197",2018-07-09,-1.25
"198",2018-07-15,-0.75
"199",2018-07-20,-0.6
"200",2018-07-27,2.95
"201",2018-07-29,0.125
"202",2018-07-30,1.075
"203",2018-07-31,0
"204",2018-08-02,-0.2
"205",2018-08-03,3.2
"206",2018-08-19,1.35
"207",2018-09-04,0.5
"208",2018-09-09,1.8
"209",2018-09-22,-0.5
"210",2018-10-12,0
"211",2018-11-07,-0.4
"212",2018-11-09,-0.25
"213",2018-11-10,0
"214",2018-11-23,1.15
"215",2018-12-02,0.5
"216",2019-02-05,-0.25
"217",2019-02-06,-0.25
"218",2019-02-07,-0.25
"219",2019-02-08,-0.25
"220",2019-02-09,-0.25
"221",2019-02-10,-0.25
"222",2019-02-11,-0.25
"223",2019-02-12,0
"224",2019-02-27,0.85
"225",2019-03-02,-0.4
"226",2019-04-13,1.25
"227",2019-04-26,1.35
"228",2019-05-27,1.25
"229",2019-06-03,2
"230",2019-06-10,0.375
"231",2019-06-11,-0.133333333333333
"232",2019-06-12,-0.25
"233",2019-06-13,0
"234",2019-07-01,-1.25
"235",2019-07-02,0.8
"236",2019-07-03,0
"237",2019-07-11,0
"238",2019-07-24,0
"239",2019-07-27,1.5
"240",2019-08-02,0.8
"241",2019-08-04,0
"242",2019-08-10,0.8
"243",2019-08-11,0.55
"244",2019-08-21,0.8
"245",2019-08-27,0.8
"246",2019-08-31,0.8
"247",2019-09-02,0
"248",2019-09-03,0.25
"249",2019-09-04,0.3
"250",2019-09-10,1.75
"251",2019-09-12,0
"252",2019-09-20,1
"253",2019-10-04,0.8
"254",2019-11-06,0.5
"255",2019-11-07,1.25
"256",2019-11-09,-0.5
"257",2019-11-10,-0.25
"258",2019-11-12,1.1
"259",2019-12-13,-0.35
"260",2019-12-15,-0.25
"261",2019-12-16,-0.25
"262",2019-12-17,-0.25
"263",2019-12-18,-0.133333333333333
"264",2019-12-19,-0.25
"265",2019-12-20,-0.25
"266",2019-12-21,-0.375
"267",2019-12-22,-0.416666666666667
"268",2019-12-23,-0.375
"269",2019-12-24,-0.375
"270",2019-12-25,-0.166666666666667
"271",2019-12-26,-0.25
"272",2019-12-27,-0.25
"273",2019-12-28,-0.25
"274",2019-12-29,-0.55
"275",2020-01-15,-0.25
"276",2020-01-16,-0.25
"277",2020-01-17,-0.25
"278",2020-01-18,-0.25
"279",2020-01-19,-0.25
"280",2020-01-20,-0.25
"281",2020-01-21,-0.25
"282",2020-01-22,-0.55
"283",2020-01-24,2.2
"284",2020-02-09,-0.25
"285",2020-02-10,-0.25
"286",2020-02-11,-0.25
"287",2020-02-12,-0.25
"288",2020-02-13,-0.25
"289",2020-02-14,-0.25
"290",2020-02-15,-0.25
"291",2020-02-16,-0.25
"292",2020-02-17,-0.4
"293",2020-02-18,-0.464285714285714
"294",2020-02-19,-0.375
"295",2020-02-20,-0.125
"296",2020-02-21,-0.25
"297",2020-02-22,-0.25
"298",2020-02-23,-0.25
"299",2020-02-24,-0.25
"300",2020-02-25,-0.25
"301",2020-02-26,-0.25
"302",2020-02-27,-0.45
"303",2020-02-29,-0.0625
"304",2020-03-01,-0.25
"305",2020-03-02,-0.25
"306",2020-03-03,-0.25
"307",2020-03-04,-0.25
"308",2020-03-05,-0.25
"309",2020-03-06,-0.25
"310",2020-03-07,-0.25
"311",2020-03-08,-0.25
"312",2020-03-09,-0.25
"313",2020-03-10,-0.25
"314",2020-03-11,-0.25
"315",2020-03-12,-0.25
"316",2020-03-13,0
"317",2020-03-21,0
"318",2020-05-16,0
"319",2020-06-05,0
"320",2020-06-07,0
"321",2020-06-29,1.75
"322",2020-07-04,1.95
"323",2020-07-06,2.55
"324",2020-07-09,0.75
"325",2020-07-15,1.25
"326",2020-08-02,0.25
"327",2020-08-11,-0.75
"328",2020-08-17,0.75
"329",2020-08-20,-1
"330",2020-08-27,0.8
"331",2020-09-12,0
"332",2020-09-18,0
"333",2020-09-26,2.15
"334",2020-10-06,-0.25
"335",2020-10-07,-0.25
"336",2020-10-08,0
"337",2020-10-14,1.4
"338",2020-10-16,1.4
"339",2020-11-03,0.8
"340",2020-12-05,0
"341",2020-12-06,0
"342",2020-12-27,-0.25
"343",2020-12-28,-0.25
"344",2020-12-29,-0.25
"345",2020-12-30,-0.25
"346",2020-12-31,-0.25
"347",2021-01-01,-0.25
"348",2021-01-02,-0.125
"349",2021-01-07,1
"350",2021-01-20,0
"351",2021-01-22,-0.5
"352",2021-01-23,0
"353",2021-01-26,0
"354",2021-01-28,-0.25
"355",2021-01-29,-0.25
"356",2021-01-30,0
"357",2021-01-31,-0.25
"358",2021-02-01,-0.275
"359",2021-02-02,-0.25
"360",2021-02-03,-0.25
"361",2021-02-04,-0.25
"362",2021-02-05,-0.25
"363",2021-02-06,-0.25
"364",2021-02-07,-0.25
"365",2021-02-08,-0.25
"366",2021-02-09,-0.25
"367",2021-02-10,-0.25
"368",2021-02-11,-0.375
"369",2021-02-12,0
"370",2021-03-24,0.9
"371",2021-04-02,1.1
"372",2021-04-03,3.55
"373",2021-04-06,0.7
"374",2021-05-05,1.5
"375",2021-05-12,0
"376",2021-05-23,0
"377",2021-05-24,0.9
"378",2021-05-30,2.025
"379",2021-06-08,-0.25
"380",2021-06-14,0.25
"381",2021-06-19,2.05
"382",2021-06-27,0.5
"383",2021-07-09,3.5
"384",2021-07-13,0.9
"385",2021-07-28,1.15
"386",2021-07-30,2
"387",2021-07-31,2
"388",2021-08-10,2.25
"389",2021-08-12,0.1
"390",2021-08-16,0
"391",2021-08-22,1.55
"392",2021-08-23,1.5
"393",2021-08-29,2.85
"394",2021-08-31,-0.25
