"","sentiment","n","percent"
"1","anger",10,6.8
"2","anticipation",33,22.45
"3","disgust",11,7.48
"4","fear",16,10.88
"5","joy",30,20.41
"6","sadness",11,7.48
"7","surprise",12,8.16
"8","trust",24,16.33
