"","sentiment","n","percent"
"1","anger",1417,6.68
"2","anticipation",3845,18.13
"3","disgust",1117,5.27
"4","fear",3180,14.99
"5","joy",3510,16.55
"6","sadness",1923,9.07
"7","surprise",2201,10.38
"8","trust",4018,18.94
