"","sentiment","n","percent"
"1","anger",87,5.77
"2","anticipation",284,18.85
"3","disgust",202,13.4
"4","fear",139,9.22
"5","joy",248,16.46
"6","sadness",142,9.42
"7","surprise",108,7.17
"8","trust",297,19.71
