"","sentiment","n","percent"
"1","anger",231,9.28
"2","anticipation",207,8.32
"3","disgust",220,8.84
"4","fear",706,28.38
"5","joy",130,5.23
"6","sadness",582,23.39
"7","surprise",220,8.84
"8","trust",192,7.72
