"","sentiment","n","percent"
"1","anger",72,4.49
"2","anticipation",263,16.41
"3","disgust",83,5.18
"4","fear",158,9.86
"5","joy",242,15.1
"6","sadness",263,16.41
"7","surprise",210,13.1
"8","trust",312,19.46
