"","sentiment","n","percent"
"1","anger",241,5.93
"2","anticipation",818,20.12
"3","disgust",108,2.66
"4","fear",792,19.48
"5","joy",671,16.5
"6","sadness",209,5.14
"7","surprise",400,9.84
"8","trust",827,20.34
