"","sentiment","n","percent"
"1","anger",122,6.18
"2","anticipation",308,15.59
"3","disgust",121,6.13
"4","fear",711,36
"5","joy",200,10.13
"6","sadness",115,5.82
"7","surprise",126,6.38
"8","trust",272,13.77
