"","sentiment","n","percent"
"1","anger",705,8.59
"2","anticipation",1689,20.59
"3","disgust",382,4.66
"4","fear",1039,12.66
"5","joy",1300,15.84
"6","sadness",821,10.01
"7","surprise",857,10.44
"8","trust",1412,17.21
