"","sentiment","n","percent"
"1","anger",1004,10.26
"2","anticipation",1057,10.8
"3","disgust",661,6.76
"4","fear",1485,15.18
"5","joy",1049,10.72
"6","sadness",2661,27.2
"7","surprise",464,4.74
"8","trust",1403,14.34
