"","sentiment","n","percent"
"1","anger",10,8
"2","anticipation",30,24
"3","disgust",3,2.4
"4","fear",6,4.8
"5","joy",24,19.2
"6","sadness",13,10.4
"7","surprise",12,9.6
"8","trust",27,21.6
