"","sentiment","n","percent"
"1","anger",2,13.33
"2","anticipation",2,13.33
"3","disgust",1,6.67
"4","fear",1,6.67
"5","joy",2,13.33
"6","sadness",1,6.67
"7","surprise",1,6.67
"8","trust",5,33.33
