"","sentiment","n","percent"
"1","anger",15874,22.61
"2","anticipation",9935,14.15
"3","disgust",5985,8.53
"4","fear",7640,10.88
"5","joy",9664,13.77
"6","sadness",6682,9.52
"7","surprise",4767,6.79
"8","trust",9655,13.75
