"","mean_senti","Date"
"1",0.5,2009-02-01
"2",-0.75,2009-04-01
"3",0,2009-05-01
"4",-0.175,2009-06-01
"5",-0.175,2009-07-01
"6",0,2009-09-01
"7",-0.2,2009-10-01
"8",0.625,2009-11-01
"9",0,2009-12-01
"10",-1,2010-01-01
"11",0,2010-03-01
"12",1.6,2010-05-01
"13",0.6,2010-06-01
"14",-0.25,2010-07-01
"15",0,2010-08-01
"16",1.00555555555556,2010-09-01
"17",0,2010-10-01
"18",0.6,2010-12-01
"19",-0.25,2011-01-01
"20",-0.15,2011-02-01
"21",1.11666666666667,2011-03-01
"22",0,2011-04-01
"23",0.15,2011-05-01
"24",0.2125,2011-06-01
"25",0.175,2011-07-01
"26",0.755,2011-08-01
"27",0.8225,2011-09-01
"28",0.25,2011-10-01
"29",-1.04166666666667,2011-11-01
"30",0.379166666666667,2011-12-01
"31",-0.0274131274131274,2012-01-01
"32",0.0525641025641026,2012-02-01
"33",0.283392857142857,2012-03-01
"34",0.46875,2012-04-01
"35",0.7315,2012-05-01
"36",0.273910256410256,2012-06-01
"37",-0.0375,2012-07-01
"38",0.721428571428571,2012-08-01
"39",-0.00624999999999999,2012-09-01
"40",1.12916666666667,2012-10-01
"41",0.4275,2012-11-01
"42",0.0416666666666667,2012-12-01
"43",0.485,2013-01-01
"44",-0.0625,2013-02-01
"45",-0.15,2013-03-01
"46",0.483125,2013-04-01
"47",0.306481481481481,2013-05-01
"48",0.580555555555556,2013-06-01
"49",0.538888888888889,2013-07-01
"50",0.0833333333333333,2013-08-01
"51",-0.025,2013-09-01
"52",0.24520202020202,2013-10-01
"53",0.673958333333333,2013-11-01
"54",0.808333333333333,2013-12-01
"55",0.0725260416666667,2014-01-01
"56",0.116666666666667,2014-02-01
"57",0.358333333333333,2014-03-01
"58",0.0428571428571428,2014-04-01
"59",0.09375,2014-05-01
"60",0.527380952380952,2014-06-01
"61",0.358333333333333,2014-07-01
"62",0.3,2014-08-01
"63",0.16875,2014-09-01
"64",0,2014-10-01
"65",-0.235714285714286,2014-11-01
"66",0,2014-12-01
"67",0.253125,2015-01-01
"68",0.37,2015-02-01
"69",0.104166666666667,2015-03-01
"70",0.8,2015-04-01
"71",0.114583333333333,2015-05-01
"72",0.475260416666667,2015-06-01
"73",0.491666666666667,2015-07-01
"74",0.55,2015-09-01
"75",0.75,2015-10-01
"76",-0.325,2015-11-01
"77",0.11875,2015-12-01
"78",0.2175,2016-01-01
"79",0.519642857142857,2016-02-01
"80",0.55,2016-03-01
"81",0.286,2016-04-01
"82",-0.208333333333333,2016-05-01
"83",0.455208333333333,2016-06-01
"84",0.386666666666667,2016-07-01
"85",0.314285714285714,2016-08-01
"86",0.604444444444444,2016-09-01
"87",0.2125,2016-10-01
"88",0.554166666666667,2016-11-01
"89",0,2016-12-01
"90",0.116666666666667,2017-01-01
"91",0.208333333333333,2017-02-01
"92",0.45,2017-03-01
"93",0.25,2017-04-01
"94",0.345833333333333,2017-05-01
"95",0.435714285714286,2017-06-01
"96",0.37,2017-07-01
"97",0.75,2017-08-01
"98",0.225,2017-09-01
"99",0.489583333333333,2017-10-01
"100",1.1925,2017-11-01
"101",-0.18,2017-12-01
"102",0.459375,2018-01-01
"103",1.3625,2018-02-01
"104",0.842307692307692,2018-03-01
"105",0.937878787878788,2018-04-01
"106",1.27222222222222,2018-05-01
"107",0.671428571428571,2018-06-01
"108",1.16428571428571,2018-07-01
"109",0.764285714285714,2018-08-01
"110",1.2325,2018-09-01
"111",0.44375,2018-10-01
"112",0.675,2018-11-01
"113",1.15,2018-12-01
"114",0.407407407407407,2019-01-01
"115",0.2975,2019-02-01
"116",1.12,2019-03-01
"117",0.736363636363636,2019-04-01
"118",1.5224358974359,2019-05-01
"119",0.76547619047619,2019-06-01
"120",1.30555555555556,2019-07-01
"121",0.3125,2019-08-01
"122",0.797222222222222,2019-09-01
"123",0.8875,2019-10-01
"124",0.534615384615385,2019-11-01
"125",0.333333333333333,2019-12-01
"126",0.23125,2020-01-01
"127",0.312354312354312,2020-02-01
"128",0.8875,2020-03-01
"129",1.16021645021645,2020-04-01
"130",0.327962962962963,2020-05-01
"131",0.188888888888889,2020-06-01
"132",0.329032258064516,2020-07-01
"133",0.205172413793103,2020-08-01
"134",0.323717948717949,2020-09-01
"135",0.245114942528736,2020-10-01
"136",0.168103448275862,2020-11-01
"137",0.25632183908046,2020-12-01
"138",0.241666666666667,2021-01-01
"139",0.427827380952381,2021-02-01
"140",0.300666666666667,2021-03-01
"141",0.410694444444444,2021-04-01
"142",0.0952380952380952,2021-05-01
"143",0.242241379310345,2021-06-01
"144",0.252298850574713,2021-07-01
"145",0.138888888888889,2021-08-01
