"","sentiment","n","percent"
"1","anger",36,6.24
"2","anticipation",53,9.19
"3","disgust",99,17.16
"4","fear",275,47.66
"5","joy",38,6.59
"6","sadness",12,2.08
"7","surprise",19,3.29
"8","trust",45,7.8
