"","sentiment","n","percent"
"1","anger",16891,11.45
"2","anticipation",27463,18.62
"3","disgust",12443,8.44
"4","fear",20012,13.57
"5","joy",19952,13.53
"6","sadness",16604,11.26
"7","surprise",12214,8.28
"8","trust",21904,14.85
