"","mean_senti","Date"
"1",0.35,2010-05-01
"2",0,2012-03-01
"3",1.1,2012-05-01
"4",0.125,2012-06-01
"5",0.5,2012-07-01
"6",0.375,2012-09-01
"7",0,2012-11-01
"8",0.6,2012-12-01
"9",0.25,2013-02-01
"10",0.25,2013-04-01
"11",0,2013-05-01
"12",-1,2013-10-01
"13",-0.0666666666666667,2013-12-01
"14",-0.25,2014-03-01
"15",1.25,2014-05-01
"16",0,2014-06-01
"17",0,2014-07-01
"18",1,2014-09-01
"19",0.6,2014-10-01
"20",0.75,2015-01-01
"21",-0.05,2015-02-01
"22",-1,2015-04-01
"23",1.05,2015-05-01
"24",-1,2015-07-01
"25",0.4,2015-08-01
"26",-0.25,2015-09-01
"27",0.6,2016-05-01
"28",0,2016-06-01
"29",0,2016-08-01
"30",0,2016-10-01
"31",0.8,2016-11-01
"32",0.15,2017-01-01
"33",1.1,2017-03-01
"34",0,2017-05-01
"35",0.5,2017-06-01
"36",1.25,2017-09-01
"37",0.8,2017-10-01
"38",1,2018-02-01
"39",1.3,2018-05-01
"40",0.8,2018-07-01
"41",-0.425,2018-09-01
"42",0.8,2018-12-01
"43",1.3,2019-03-01
"44",-0.4,2019-04-01
"45",1.6,2019-07-01
"46",0,2019-08-01
"47",0.25,2019-09-01
"48",-0.475,2020-03-01
"49",-1.05,2020-08-01
"50",-0.35,2021-02-01
