"","sentiment","n","percent"
"1","anger",13,6.16
"2","anticipation",43,20.38
"3","disgust",10,4.74
"4","fear",20,9.48
"5","joy",43,20.38
"6","sadness",16,7.58
"7","surprise",30,14.22
"8","trust",36,17.06
