"","mean_senti","Date"
"1",0.1,2011-04-01
"2",1.85,2011-05-01
"3",3.2,2011-06-01
"4",0.825,2011-07-01
"5",0,2011-12-01
"6",0.45,2012-04-01
"7",0.25,2012-09-01
"8",0,2012-10-01
"9",0.3,2012-11-01
"10",0,2013-03-01
"11",0.8,2013-04-01
"12",0.75,2013-05-01
"13",0.6,2013-10-01
"14",-0.35,2014-02-01
"15",1.61666666666667,2014-07-01
"16",0.9,2014-09-01
"17",0.975,2015-06-01
"18",0.4,2015-07-01
"19",2.1,2016-02-01
"20",0.1,2016-04-01
"21",1.9,2016-06-01
"22",-0.125,2017-05-01
"23",0.316666666666667,2017-06-01
"24",0.7,2018-01-01
"25",-0.4,2018-04-01
"26",-0.229166666666667,2018-05-01
"27",-0.0625,2018-06-01
"28",0.25,2018-07-01
"29",3.15,2018-09-01
"30",2.75,2018-12-01
"31",0.375,2019-01-01
"32",1.925,2019-06-01
"33",0.5,2019-08-01
"34",0.4,2019-12-01
"35",1.5,2020-06-01
"36",-1.25,2020-10-01
"37",-0.125,2020-11-01
"38",0,2020-12-01
"39",0.575,2021-04-01
"40",2.2,2021-07-01
