"","mean_senti","Date"
"1",-0.25,2010-07-01
"2",0.1,2011-07-01
"3",0.1,2011-11-01
"4",0.5875,2011-12-01
"5",-0.3,2012-01-01
"6",1.0875,2012-02-01
"7",0.925,2012-03-01
"8",0.44,2012-04-01
"9",0.7,2012-05-01
"10",0.1,2012-06-01
"11",0.6,2012-07-01
"12",0.7,2012-08-01
"13",0,2012-10-01
"14",0,2012-12-01
"15",0,2013-01-01
"16",-1,2013-04-01
"17",-0.45,2013-12-01
"18",0.6,2014-01-01
"19",0.688888888888889,2014-02-01
"20",0.625,2014-03-01
"21",0.35,2014-04-01
"22",0,2014-09-01
"23",1.225,2014-11-01
"24",0,2015-02-01
"25",0,2015-09-01
"26",2.8,2016-01-01
"27",1.25,2016-12-01
"28",0,2017-01-01
"29",-0.125,2017-03-01
"30",0,2017-04-01
"31",0.25,2018-01-01
"32",1.6,2018-03-01
"33",-0.4,2018-07-01
"34",2,2019-02-01
"35",2,2019-03-01
"36",2,2019-04-01
"37",2,2019-05-01
"38",2,2019-06-01
"39",2,2019-07-01
"40",2,2019-08-01
"41",0.625,2020-04-01
"42",4.35,2020-06-01
"43",-0.25,2020-07-01
"44",0.75,2020-11-01
"45",-0.65,2021-04-01
"46",0.1,2021-07-01
