"","sentiment","n","percent"
"1","anger",168,6.15
"2","anticipation",464,16.98
"3","disgust",122,4.47
"4","fear",488,17.86
"5","joy",423,15.48
"6","sadness",236,8.64
"7","surprise",296,10.83
"8","trust",535,19.58
