"","sentiment","n","percent"
"1","anger",20,6.08
"2","anticipation",84,25.53
"3","disgust",5,1.52
"4","fear",19,5.78
"5","joy",56,17.02
"6","sadness",21,6.38
"7","surprise",25,7.6
"8","trust",99,30.09
