"","sentiment","n","percent"
"1","anger",57,5.1
"2","anticipation",260,23.26
"3","disgust",33,2.95
"4","fear",82,7.33
"5","joy",211,18.87
"6","sadness",74,6.62
"7","surprise",165,14.76
"8","trust",236,21.11
