"","mean_senti","Date"
"1",-0.5,2009-08-01
"2",0,2011-04-01
"3",0.25,2011-11-01
"4",0,2012-03-01
"5",0.15,2012-05-01
"6",-0.75,2012-06-01
"7",0.5,2012-07-01
"8",0.166666666666667,2012-12-01
"9",0.25,2013-02-01
"10",0.675,2013-06-01
"11",-1,2013-12-01
"12",0.383333333333333,2014-06-01
"13",1.05,2014-11-01
"14",0.75,2015-05-01
"15",0,2015-06-01
"16",0.75,2015-07-01
"17",0.4,2015-10-01
"18",-1,2015-12-01
"19",-0.2,2016-09-01
"20",0.6,2017-02-01
"21",-1,2017-05-01
"22",1.1,2017-06-01
"23",0,2017-10-01
"24",0,2018-01-01
"25",1,2018-06-01
"26",2.75,2018-07-01
"27",0.5,2018-08-01
"28",0.375,2019-01-01
"29",0,2019-02-01
"30",0.6,2019-04-01
"31",-0.333333333333333,2019-11-01
"32",2.65,2020-05-01
"33",-0.25,2020-07-01
"34",1.75,2020-08-01
"35",-0.6,2020-10-01
"36",1.35,2020-11-01
"37",0.65,2021-03-01
"38",0,2021-06-01
"39",0,2021-08-01
