"","sentiment","n","percent"
"1","anger",112,11.53
"2","anticipation",230,23.69
"3","disgust",54,5.56
"4","fear",110,11.33
"5","joy",88,9.06
"6","sadness",91,9.37
"7","surprise",58,5.97
"8","trust",228,23.48
