"","mean_senti","Date"
"1",0.3,2009-03-01
"2",1.5,2010-01-01
"3",0.35,2010-04-01
"4",0.8,2010-06-01
"5",-0.2375,2010-11-01
"6",0.75,2011-01-01
"7",0.075,2011-02-01
"8",-0.25,2011-03-01
"9",-0.25,2011-04-01
"10",0.166666666666667,2011-05-01
"11",-0.25,2011-07-01
"12",0.25,2011-08-01
"13",0.25,2011-10-01
"14",0,2012-02-01
"15",-0.0833333333333333,2012-03-01
"16",-0.25,2012-04-01
"17",0.5,2012-05-01
"18",0.3,2012-09-01
"19",-0.228125,2012-11-01
"20",-0.290833333333333,2012-12-01
"21",-0.4,2013-01-01
"22",0.15,2013-02-01
"23",-0.25,2013-03-01
"24",0.575,2013-04-01
"25",1.75,2013-05-01
"26",0,2013-06-01
"27",0.3,2013-07-01
"28",0.25,2013-08-01
"29",0.333333333333333,2013-09-01
"30",0.258333333333333,2013-10-01
"31",-0.6,2013-12-01
"32",-0.075,2014-01-01
"33",1,2014-02-01
"34",-0.375,2014-03-01
"35",0,2014-04-01
"36",0,2014-05-01
"37",0.0640625,2014-07-01
"38",0,2014-08-01
"39",0.8,2014-09-01
"40",-0.175,2014-10-01
"41",0.0458333333333333,2014-11-01
"42",0.05,2015-01-01
"43",-1.3,2015-03-01
"44",1.03333333333333,2015-04-01
"45",0.8,2015-05-01
"46",-0.581696428571429,2015-06-01
"47",1,2015-07-01
"48",0,2015-09-01
"49",-0.25,2015-11-01
"50",0.3,2015-12-01
"51",0.6,2016-01-01
"52",0,2016-03-01
"53",1.25,2016-05-01
"54",0.283333333333333,2016-06-01
"55",-0.25,2016-07-01
"56",-0.1875,2016-09-01
"57",-0.25,2016-10-01
"58",-0.3,2016-11-01
"59",0.15,2017-01-01
"60",-0.25,2017-03-01
"61",0.15,2017-04-01
"62",0,2017-05-01
"63",0.575,2017-06-01
"64",0.27,2017-07-01
"65",0.275,2017-09-01
"66",0.85,2017-10-01
"67",0.05,2017-11-01
"68",-0.6375,2017-12-01
"69",0.85,2018-01-01
"70",0.0933333333333334,2018-02-01
"71",0.75,2018-03-01
"72",-0.5,2018-04-01
"73",1.875,2018-05-01
"74",2.23333333333333,2018-07-01
"75",0.4625,2018-08-01
"76",0.4,2018-09-01
"77",1.5875,2018-10-01
"78",0.170833333333333,2018-11-01
"79",0,2018-12-01
"80",2.35,2019-01-01
"81",0.4,2019-02-01
"82",-0.15,2019-03-01
"83",0.607142857142857,2019-04-01
"84",0.85,2019-06-01
"85",0.95,2019-08-01
"86",0,2019-09-01
"87",-0.08625,2019-10-01
"88",-0.239166666666667,2019-11-01
"89",0.2,2019-12-01
"90",0,2020-01-01
"91",0.4,2020-02-01
"92",0.25,2020-03-01
"93",-0.35,2020-05-01
"94",-0.972222222222222,2020-08-01
"95",-0.0458333333333333,2020-09-01
"96",0.087037037037037,2020-10-01
"97",-0.276666666666667,2020-11-01
"98",0.75,2020-12-01
"99",1.55,2021-01-01
"100",0.516666666666667,2021-02-01
"101",-2.65,2021-08-01
