"","created_at","mean_senti"
"1",2009-03-02,0.3
"2",2010-01-18,1.5
"3",2010-04-09,0.45
"4",2010-04-25,0.25
"5",2010-06-23,0.8
"6",2010-11-15,-0.25
"7",2010-11-23,-0.225
"8",2011-01-17,0.75
"9",2011-02-13,0.75
"10",2011-02-14,-0.6
"11",2011-03-10,-0.25
"12",2011-04-04,-0.25
"13",2011-05-22,-0.25
"14",2011-05-24,0
"15",2011-05-27,0.75
"16",2011-07-09,-0.5
"17",2011-07-29,0
"18",2011-08-25,0.25
"19",2011-10-05,1
"20",2011-10-09,0
"21",2011-10-13,-0.25
"22",2012-02-14,0
"23",2012-03-05,0
"24",2012-03-12,-0.25
"25",2012-03-15,0
"26",2012-04-06,-0.5
"27",2012-04-14,-0.5
"28",2012-04-17,0.25
"29",2012-05-03,0
"30",2012-05-12,0.75
"31",2012-05-18,0.75
"32",2012-09-18,0.6
"33",2012-09-27,0
"34",2012-11-07,-1.25
"35",2012-11-15,0.5875
"36",2012-11-21,0
"37",2012-11-25,-0.25
"38",2012-12-07,-0.266666666666667
"39",2012-12-10,0.4
"40",2012-12-23,-1
"41",2012-12-29,0
"42",2012-12-30,-0.5875
"43",2013-01-04,-0.8
"44",2013-01-19,-0.4
"45",2013-01-28,0
"46",2013-02-03,0
"47",2013-02-28,0.3
"48",2013-03-20,-0.25
"49",2013-04-29,0.65
"50",2013-04-30,0.5
"51",2013-05-24,1.75
"52",2013-06-05,0
"53",2013-07-30,0.3
"54",2013-08-02,0.25
"55",2013-08-07,0.25
"56",2013-09-25,0.333333333333333
"57",2013-10-01,0.375
"58",2013-10-02,-0.75
"59",2013-10-11,0.5
"60",2013-10-21,0.166666666666667
"61",2013-10-23,1
"62",2013-12-18,-0.6
"63",2014-01-02,-0.9
"64",2014-01-06,0.075
"65",2014-01-07,0.6
"66",2014-02-08,0.5
"67",2014-02-14,2.5
"68",2014-02-16,0
"69",2014-03-08,1
"70",2014-03-10,0
"71",2014-03-15,-0.75
"72",2014-03-22,-0.75
"73",2014-03-23,-0.75
"74",2014-03-29,-1
"75",2014-04-12,0
"76",2014-04-15,0
"77",2014-05-12,0
"78",2014-07-08,0.09375
