"","mean_senti","Date"
"1",-0.25,2007-06-01
"2",0,2007-07-01
"3",0,2007-08-01
"4",0,2007-09-01
"5",1.3,2008-03-01
"6",-0.25,2008-05-01
"7",0.5,2008-06-01
"8",0.5,2008-08-01
"9",0,2008-09-01
"10",1.175,2008-10-01
"11",-0.3,2008-11-01
"12",0,2008-12-01
"13",0.958333333333333,2009-01-01
"14",0.3,2009-02-01
"15",0.5925,2009-03-01
"16",0.617361111111111,2009-04-01
"17",0.605357142857143,2009-05-01
"18",0.717647058823529,2009-06-01
"19",0.456944444444444,2009-07-01
"20",0.403010425848661,2009-08-01
"21",0.317619047619048,2009-09-01
"22",0.256875,2009-10-01
"23",0.456666666666667,2009-11-01
"24",0.475555555555556,2009-12-01
"25",0.496153846153846,2010-01-01
"26",0.479166666666667,2010-02-01
"27",0.214431818181818,2010-03-01
"28",0.447820512820513,2010-04-01
"29",0.5390625,2010-05-01
"30",0.449094202898551,2010-06-01
"31",0.4984375,2010-07-01
"32",0.415676883780332,2010-08-01
"33",0.501984126984127,2010-09-01
"34",0.246410256410256,2010-10-01
"35",0.256490299823633,2010-11-01
"36",-0.0867765567765568,2010-12-01
"37",0.0336630036630037,2011-01-01
"38",0.272431972789116,2011-02-01
"39",0.398240740740741,2011-03-01
"40",0.448116447728517,2011-04-01
"41",0.530052681992337,2011-05-01
"42",0.318524659863946,2011-06-01
"43",0.28780612244898,2011-07-01
"44",0.333263762855414,2011-08-01
"45",0.558402116402116,2011-09-01
"46",0.334948232323232,2011-10-01
"47",0.306379310344828,2011-11-01
"48",0.222735632183908,2011-12-01
"49",0.271782355575459,2012-01-01
"50",0.446011904761905,2012-02-01
"51",0.421385467980296,2012-03-01
"52",0.2911940267335,2012-04-01
"53",0.494771231562029,2012-05-01
"54",0.365393487394958,2012-06-01
"55",0.463003756663616,2012-07-01
"56",0.297563525184493,2012-08-01
"57",0.301109126984127,2012-09-01
"58",0.282447751322751,2012-10-01
"59",0.281641156462585,2012-11-01
"60",0.351604938271605,2012-12-01
"61",0.416245894909688,2013-01-01
"62",0.455,2013-02-01
"63",0.477701149425287,2013-03-01
"64",0.331107804232804,2013-04-01
"65",0.581343360940135,2013-05-01
"66",0.155945592106306,2013-06-01
"67",0.391216176296821,2013-07-01
"68",0.350035079862666,2013-08-01
"69",0.468314814814815,2013-09-01
"70",0.134444444444444,2013-10-01
"71",0.290561224489796,2013-11-01
"72",0.269761904761905,2013-12-01
"73",0.355059523809524,2014-01-01
"74",0.418348214285714,2014-02-01
"75",0.485961337513062,2014-03-01
"76",0.600055555555556,2014-04-01
"77",0.390428187403994,2014-05-01
"78",0.490937169312169,2014-06-01
"79",0.407556062654947,2014-07-01
"80",0.439494910282954,2014-08-01
"81",0.537169589843062,2014-09-01
"82",0.618405172413793,2014-10-01
"83",0.380922619047619,2014-11-01
