"","sentiment","n","percent"
"1","anticipation",4,23.53
"2","disgust",1,5.88
"3","fear",3,17.65
"4","joy",4,23.53
"5","sadness",1,5.88
"6","surprise",1,5.88
"7","trust",3,17.65
