"","sentiment","n","percent"
"1","anger",5190,8.53
"2","anticipation",9876,16.23
"3","disgust",3490,5.74
"4","fear",7610,12.51
"5","joy",8490,13.95
"6","sadness",7374,12.12
"7","surprise",5203,8.55
"8","trust",13618,22.38
