"","mean_senti","Date"
"1",0.25,2012-07-01
"2",0,2012-08-01
"3",-1,2013-08-01
"4",1.0125,2013-12-01
"5",0,2014-12-01
"6",0.3,2015-02-01
"7",1.4,2015-04-01
"8",0.8,2015-05-01
"9",1,2015-10-01
"10",-0.2,2015-11-01
"11",0.35,2016-02-01
"12",0.1,2016-03-01
"13",1,2016-06-01
"14",0.75,2016-08-01
"15",0,2016-10-01
"16",0.175,2016-12-01
"17",-0.2,2017-01-01
"18",0.25,2017-03-01
"19",1.55,2017-05-01
"20",0.25,2017-06-01
"21",0,2018-01-01
"22",1,2018-07-01
"23",3.1,2018-10-01
"24",-0.05,2018-11-01
"25",1.1,2019-01-01
"26",-0.375,2019-03-01
"27",-0.4,2019-09-01
"28",-0.75,2020-01-01
"29",-0.566666666666667,2020-02-01
"30",0,2020-04-01
"31",0,2020-07-01
"32",1,2020-09-01
"33",0.55,2021-02-01
"34",0.6,2021-07-01
"35",0.8,2021-08-01
