"","mean_senti","Date"
"1",1.5,2010-04-01
"2",0,2011-10-01
"3",1,2011-12-01
"4",0.766666666666667,2012-03-01
"5",0.0972222222222222,2012-04-01
"6",0.5,2012-05-01
"7",0,2012-06-01
"8",0,2012-07-01
"9",0,2012-08-01
"10",0.6875,2012-09-01
"11",-0.15,2013-03-01
"12",0.183333333333333,2013-05-01
"13",-0.75,2013-10-01
"14",0.28,2014-01-01
"15",1.225,2014-02-01
"16",0.375,2014-03-01
"17",1.8375,2014-05-01
"18",-0.4,2014-06-01
"19",0,2014-07-01
"20",0,2014-08-01
"21",0.26,2014-09-01
"22",0.625,2014-10-01
"23",0.5,2015-01-01
"24",0,2015-05-01
"25",0,2015-06-01
"26",0.3,2015-07-01
"27",0.25,2016-01-01
"28",1,2016-02-01
"29",0,2016-03-01
"30",1,2017-01-01
"31",0.8,2017-05-01
"32",0.225,2017-07-01
"33",0,2017-08-01
"34",-0.125,2017-09-01
"35",0.4,2017-10-01
"36",1,2017-11-01
"37",1.6,2017-12-01
"38",0.5,2018-02-01
"39",0.5,2018-05-01
"40",0,2018-07-01
"41",0.6,2018-08-01
"42",0.25,2018-11-01
"43",0,2018-12-01
"44",0.375,2019-06-01
"45",0.5,2019-07-01
"46",-0.35,2019-09-01
"47",-0.5,2019-10-01
"48",-0.4,2020-03-01
"49",-0.25,2020-04-01
"50",0,2020-05-01
"51",0,2020-06-01
"52",-0.383333333333333,2020-08-01
"53",0.275,2020-09-01
"54",0,2021-03-01
"55",0,2021-04-01
"56",0,2021-06-01
"57",0,2021-07-01
