"","sentiment","n","percent"
"1","anger",10,7.14
"2","anticipation",24,17.14
"3","disgust",12,8.57
"4","fear",11,7.86
"5","joy",26,18.57
"6","sadness",17,12.14
"7","surprise",13,9.29
"8","trust",27,19.29
