"","mean_senti","Date"
"1",0.6,2010-02-01
"2",0.5,2010-03-01
"3",0.6,2010-05-01
"4",0.15,2010-07-01
"5",-0.5,2010-12-01
"6",0.35,2011-01-01
"7",1.6,2011-07-01
"8",1.4,2011-08-01
"9",0.8,2011-11-01
"10",0.425,2012-03-01
"11",2.7,2012-04-01
"12",0,2012-05-01
"13",0.283333333333333,2012-06-01
"14",0.183333333333333,2012-08-01
"15",0,2012-11-01
"16",0.325,2012-12-01
"17",0.325,2013-01-01
"18",0,2013-02-01
"19",0,2013-04-01
"20",0.4,2013-05-01
"21",1.6,2013-07-01
"22",0.19375,2013-08-01
"23",0,2013-11-01
"24",0,2013-12-01
"25",-0.13,2014-01-01
"26",-0.42,2014-02-01
"27",0.138888888888889,2014-03-01
"28",1.35,2014-04-01
"29",0.175,2014-05-01
"30",0.94,2014-07-01
"31",0.75,2014-08-01
"32",0.65,2014-09-01
"33",0.1,2014-12-01
"34",0.35,2015-01-01
"35",-0.4,2015-04-01
"36",-0.25,2015-05-01
"37",0,2015-08-01
"38",0,2015-09-01
"39",-0.65,2015-12-01
"40",0.331764705882353,2016-01-01
"41",0.264583333333333,2016-02-01
"42",0.297692307692308,2016-03-01
"43",0.35,2016-04-01
"44",0,2016-06-01
"45",0,2016-07-01
"46",0,2016-08-01
"47",1.15,2016-09-01
"48",0,2016-10-01
"49",0.4,2016-11-01
"50",-0.5,2017-02-01
"51",1.9,2017-04-01
"52",0.466666666666667,2017-06-01
"53",2.65,2017-08-01
"54",0,2017-09-01
"55",0,2017-10-01
"56",0,2017-11-01
"57",0.31,2017-12-01
"58",0.361666666666667,2018-01-01
"59",-1,2018-02-01
"60",0.348611111111111,2018-03-01
"61",0.288888888888889,2018-04-01
"62",1.55,2018-05-01
"63",1.1,2018-06-01
"64",-1.4,2018-07-01
"65",0.45,2018-08-01
"66",0.35,2018-09-01
"67",0,2018-10-01
"68",1.25,2018-12-01
"69",0.49,2019-03-01
"70",1.375,2019-04-01
"71",0.375,2019-05-01
"72",0.758333333333333,2019-06-01
"73",2.65,2019-07-01
"74",1.58,2019-08-01
"75",2.0125,2019-09-01
"76",0.451960784313725,2019-10-01
"77",0.368333333333333,2019-11-01
"78",0.379666666666667,2019-12-01
"79",0.376612903225806,2020-01-01
"80",0.373148148148148,2020-02-01
"81",0.46,2020-03-01
"82",0.625,2020-04-01
"83",-0.875,2020-05-01
"84",1.15,2020-07-01
"85",0.425,2020-08-01
"86",1.5,2020-09-01
"87",0.310648148148148,2020-10-01
"88",0.351960784313725,2020-11-01
"89",0.356666666666667,2020-12-01
"90",0.361728395061728,2021-01-01
"91",0.359615384615385,2021-02-01
"92",-0.025,2021-03-01
"93",2.225,2021-04-01
"94",0.9975,2021-05-01
"95",0.7,2021-06-01
"96",1.1,2021-07-01
"97",1.625,2021-08-01
