"","mean_senti","Date"
"1",0.6,2009-07-01
"2",0,2009-08-01
"3",-0.175,2010-08-01
"4",0.125,2010-10-01
"5",2.05,2011-02-01
"6",0.5,2011-03-01
"7",0.275,2011-06-01
"8",0.25,2011-10-01
"9",0.125,2011-11-01
"10",0,2012-02-01
"11",0.1,2012-04-01
"12",0.22,2012-05-01
"13",0,2012-06-01
"14",0,2012-08-01
"15",0.65,2012-09-01
"16",-0.15,2012-10-01
"17",-0.5,2012-12-01
"18",0.166666666666667,2013-02-01
"19",0,2013-03-01
"20",0.45,2013-04-01
"21",0.375,2013-05-01
"22",0.05,2013-06-01
"23",0.45,2013-07-01
"24",0.05,2013-08-01
"25",0,2013-09-01
"26",-0.375,2013-10-01
"27",0.6,2013-11-01
"28",0.125,2014-01-01
"29",0.0416666666666667,2014-02-01
"30",0.966666666666667,2014-03-01
"31",-0.0333333333333333,2014-05-01
"32",0.25,2014-06-01
"33",0.675,2014-07-01
"34",0.725,2014-09-01
"35",0.0833333333333333,2014-10-01
"36",0,2014-11-01
"37",0.75,2015-01-01
"38",0.75,2015-03-01
"39",1.35,2015-04-01
"40",-0.9,2015-06-01
"41",-0.225,2015-07-01
"42",-0.0833333333333333,2015-09-01
"43",0,2015-10-01
"44",2,2015-11-01
"45",0.6,2016-01-01
"46",0.5,2016-02-01
"47",0,2016-03-01
"48",0.25,2016-06-01
"49",0,2016-07-01
"50",0,2016-08-01
"51",0,2016-12-01
"52",-0.05,2017-02-01
"53",0,2017-03-01
"54",1,2017-05-01
"55",0,2017-06-01
"56",0.675,2017-07-01
"57",0,2017-08-01
"58",-0.0833333333333333,2017-11-01
"59",-0.25,2017-12-01
"60",0,2018-01-01
"61",-1.475,2018-02-01
"62",0,2018-04-01
"63",1.15,2018-06-01
"64",0.25,2018-07-01
"65",0.925,2018-08-01
"66",0.62,2018-09-01
"67",2.04166666666667,2018-10-01
"68",1.06875,2018-11-01
"69",0.5,2019-01-01
"70",0.75,2019-05-01
"71",0.491666666666667,2019-06-01
"72",2.25,2019-07-01
"73",0.15,2019-08-01
"74",1.6,2019-11-01
"75",2.8,2020-01-01
"76",-1.1,2020-04-01
"77",0.85,2020-05-01
"78",-1.2,2020-06-01
"79",-0.5,2020-10-01
"80",0,2021-01-01
"81",1.45,2021-02-01
"82",0,2021-03-01
"83",1.5,2021-04-01
"84",0.5875,2021-05-01
"85",0.765,2021-06-01
"86",0.5,2021-07-01
