"","sentiment","n","percent"
"1","anger",419,7.28
"2","anticipation",1034,17.96
"3","disgust",280,4.86
"4","fear",724,12.58
"5","joy",878,15.25
"6","sadness",599,10.41
"7","surprise",651,11.31
"8","trust",1171,20.34
