"","sentiment","n","percent"
"1","anger",44397,8.34
"2","anticipation",84285,15.84
"3","disgust",44517,8.37
"4","fear",67252,12.64
"5","joy",87844,16.51
"6","sadness",51427,9.67
"7","surprise",39828,7.49
"8","trust",112490,21.14
