"","sentiment","n","percent"
"1","anger",1718,7.71
"2","anticipation",3501,15.72
"3","disgust",1888,8.48
"4","fear",4259,19.12
"5","joy",3110,13.96
"6","sadness",2310,10.37
"7","surprise",1937,8.7
"8","trust",3547,15.93
