"","sentiment","n","percent"
"1","anger",2013,6.28
"2","anticipation",6584,20.53
"3","disgust",1796,5.6
"4","fear",2591,8.08
"5","joy",6376,19.88
"6","sadness",2928,9.13
"7","surprise",3520,10.98
"8","trust",6261,19.52
