"","sentiment","n","percent"
"1","anger",33,10.28
"2","anticipation",49,15.26
"3","disgust",18,5.61
"4","fear",42,13.08
"5","joy",36,11.21
"6","sadness",46,14.33
"7","surprise",17,5.3
"8","trust",80,24.92
