"","sentiment","n","percent"
"1","anger",25,5.98
"2","anticipation",77,18.42
"3","disgust",28,6.7
"4","fear",37,8.85
"5","joy",84,20.1
"6","sadness",34,8.13
"7","surprise",39,9.33
"8","trust",94,22.49
