"","created_at","mean_senti"
"1",2007-08-02,0.65
"2",2009-01-18,1.5
"3",2009-02-11,0.55
"4",2009-03-06,-0.5
"5",2009-03-18,0.75
"6",2009-03-26,1
"7",2009-04-10,0.8
"8",2009-04-25,0
"9",2009-04-29,-0.125
"10",2009-05-16,0.1
"11",2009-06-02,0.35
"12",2009-06-08,2
"13",2009-06-22,0
"14",2009-06-26,0
"15",2009-06-27,0
"16",2009-06-30,0.3
"17",2009-07-07,1.65
"18",2009-07-27,1.25
"19",2009-07-30,0.9
"20",2009-08-01,0
"21",2009-08-03,-0.25
"22",2009-08-12,0.5
"23",2009-08-17,-0.4
"24",2009-09-20,0.75
"25",2009-09-27,0
"26",2009-09-28,0
"27",2009-10-04,-0.75
"28",2009-10-13,0.5
"29",2009-10-18,1.25
"30",2009-10-31,0.5
"31",2009-11-05,0.4
"32",2009-11-19,1.5
"33",2009-11-24,1.1
"34",2009-11-27,1.25
"35",2009-12-04,-0.4
"36",2009-12-05,-0.4
"37",2009-12-08,0.25
"38",2009-12-15,2.1
"39",2009-12-16,0
"40",2009-12-21,0.75
"41",2009-12-23,0
"42",2009-12-25,0
"43",2009-12-26,0.25
"44",2009-12-28,0
"45",2009-12-30,1.3
"46",2010-01-18,1.75
"47",2010-01-21,0.8
"48",2010-01-26,0.5
"49",2010-02-03,0
"50",2010-02-04,1.25
"51",2010-02-07,-0.4
"52",2010-02-14,1.6
"53",2010-03-09,-0.4
"54",2010-03-14,0.8
"55",2010-03-16,0.25
"56",2010-03-21,0.8
"57",2010-03-25,0
"58",2010-04-03,0
"59",2010-04-10,0
"60",2010-04-20,0
"61",2010-04-21,-0.35
"62",2010-04-23,-0.25
"63",2010-04-25,0
"64",2010-04-27,-0.25
"65",2010-04-28,0
"66",2010-05-05,0
"67",2010-05-07,0
"68",2010-05-08,0
"69",2010-05-10,0
"70",2010-05-12,-1.5
"71",2010-05-14,0
"72",2010-06-01,0.3
"73",2010-06-04,0
"74",2010-06-12,0
"75",2010-06-16,0
"76",2010-07-10,-0.25
"77",2010-07-23,1.3
"78",2010-08-02,0.8
"79",2010-08-06,2.2
"80",2010-08-08,0
"81",2010-08-10,1.05
"82",2010-08-12,-0.4
"83",2010-08-16,-0.25
"84",2010-08-20,0.25
"85",2010-08-26,1.05
"86",2010-08-30,0
"87",2010-09-04,0
"88",2010-09-05,0.25
"89",2010-09-06,2.7
"90",2010-09-11,0.75
"91",2010-09-17,0
"92",2010-09-20,1.05
"93",2010-09-23,1.05
"94",2010-09-29,-1.15
"95",2010-10-04,0
"96",2010-10-11,0.425
"97",2010-10-12,0.25
"98",2010-10-14,0.25
"99",2010-11-16,-0.25
"100",2010-11-21,0
"101",2010-12-05,0
"102",2010-12-07,1.33333333333333
"103",2010-12-16,0
"104",2010-12-17,0
"105",2011-01-01,0
"106",2011-01-02,0
"107",2011-01-11,0
"108",2011-01-21,0.55
"109",2011-01-29,0
"110",2011-02-05,1.55
"111",2011-02-07,0
"112",2011-02-17,0.8
"113",2011-02-22,0
"114",2011-02-23,1
"115",2011-03-07,3.2
"116",2011-03-09,0
"117",2011-03-10,0.6
"118",2011-03-13,0
"119",2011-03-18,-0.5
"120",2011-03-28,0
"121",2011-03-30,0
"122",2011-04-04,0
"123",2011-04-07,0.6
"124",2011-04-12,0.5
"125",2011-04-16,0.6
"126",2011-04-18,-1.1
"127",2011-04-27,0.825
"128",2011-04-29,1.3
"129",2011-05-02,1.05
"130",2011-05-06,0
"131",2011-05-13,0.5
"132",2011-05-17,0
"133",2011-05-21,0
"134",2011-05-23,0.6
"135",2011-05-25,0.775
"136",2011-05-29,0
"137",2011-06-02,0
"138",2011-06-09,1.25
"139",2011-06-14,0
"140",2011-06-16,-1
"141",2011-06-21,-1
"142",2011-06-25,1.05
"143",2011-06-27,0.75
"144",2011-06-29,2.5
"145",2011-06-30,0.4
"146",2011-07-07,0
"147",2011-07-08,-0.725
"148",2011-07-13,-0.125
"149",2011-07-14,0.75
"150",2011-07-15,0.2
"151",2011-07-17,1
"152",2011-07-22,0.8
"153",2011-07-23,1
"154",2011-07-24,1.25
"155",2011-07-31,1.025
"156",2011-08-08,0.5
"157",2011-08-16,2.7
"158",2011-08-19,1.28333333333333
"159",2011-08-20,0
"160",2011-08-26,-0.9
"161",2011-08-30,0.616666666666667
"162",2011-08-31,0.25
"163",2011-09-06,-1.55
"164",2011-09-07,-1.85
"165",2011-09-12,0.65
"166",2011-09-13,2.8
"167",2011-09-22,0.8
"168",2011-09-27,1.05
"169",2011-09-28,-0.75
"170",2011-10-03,1.56666666666667
"171",2011-10-06,-1
"172",2011-10-07,0.925
"173",2011-10-08,-0.5
"174",2011-10-10,0.05
"175",2011-10-12,0.05
"176",2011-10-13,1
"177",2011-10-15,0
"178",2011-10-17,-0.5
"179",2011-10-18,0.375
"180",2011-10-21,0.5
"181",2011-10-23,0.6
"182",2011-10-25,0
"183",2011-10-26,0
"184",2011-10-27,0.5
"185",2011-10-28,0
"186",2011-10-29,0.5
"187",2011-10-31,0
"188",2011-11-08,0
"189",2011-11-14,0.65
"190",2011-11-17,0.5
"191",2011-11-21,0.825
"192",2011-11-23,1.8
"193",2011-11-24,0.5875
"194",2011-11-27,0.5
"195",2011-11-29,0.75
"196",2011-11-30,0.75
"197",2011-12-01,-0.25
"198",2011-12-04,0.3
"199",2011-12-06,0
"200",2011-12-16,0.25
"201",2011-12-17,0
"202",2011-12-18,-0.125
"203",2011-12-20,0.442857142857143
"204",2011-12-23,1.3
"205",2011-12-25,0
"206",2011-12-27,2
"207",2011-12-28,2.5
"208",2011-12-30,-0.4
"209",2011-12-31,1.3
"210",2012-01-01,-0.4
"211",2012-01-05,0.75
"212",2012-01-06,-1
"213",2012-01-08,0.75
"214",2012-01-09,0.35
"215",2012-01-15,0
"216",2012-01-18,-0.25
"217",2012-01-19,0.8
"218",2012-01-21,-0.25
"219",2012-02-03,0.8
"220",2012-02-08,0.766666666666667
"221",2012-02-12,0.1
"222",2012-02-14,0
"223",2012-02-17,0
"224",2012-02-19,0.5
"225",2012-02-20,0.8
"226",2012-02-23,0.75
"227",2012-02-24,0.375
"228",2012-02-28,0.25
"229",2012-03-05,0.6
"230",2012-03-06,1.25
"231",2012-03-12,0.4
"232",2012-03-14,0.333333333333333
"233",2012-03-15,-0.5
"234",2012-03-16,0.25
"235",2012-03-19,0
"236",2012-03-22,0.25
"237",2012-03-24,0
"238",2012-03-26,-0.25
"239",2012-03-27,-0.75
"240",2012-03-28,0
"241",2012-03-30,0.6
"242",2012-04-01,1
"243",2012-04-03,0.15
"244",2012-04-04,0.4375
"245",2012-04-05,0.0833333333333333
"246",2012-04-06,0.433333333333333
"247",2012-04-13,0
"248",2012-04-15,0.416666666666667
"249",2012-04-21,2.1
"250",2012-04-26,-0.5
"251",2012-04-27,0
"252",2012-04-28,-1.5
"253",2012-04-30,1.1
"254",2012-05-01,0.375
"255",2012-05-06,-0.125
"256",2012-05-07,4.1
"257",2012-05-08,0
"258",2012-05-10,0.65
"259",2012-05-11,-0.05
"260",2012-05-12,0.783333333333333
"261",2012-05-14,0.3
"262",2012-05-16,1.25
"263",2012-05-17,0.6
"264",2012-05-21,0.7
"265",2012-05-23,0
"266",2012-05-25,-1
"267",2012-05-26,0.8
"268",2012-05-27,0.25
"269",2012-05-30,0.8
"270",2012-05-31,-0.5
"271",2012-06-01,0
"272",2012-06-02,0
"273",2012-06-05,0.5
"274",2012-06-06,0
"275",2012-06-07,1.25
"276",2012-06-09,0.25
"277",2012-06-10,0
"278",2012-06-12,0.225
"279",2012-06-13,0
"280",2012-06-14,0.8
"281",2012-06-15,0.175
"282",2012-06-16,1.25
"283",2012-06-19,0
"284",2012-06-20,0.4
"285",2012-06-24,1
"286",2012-06-25,0
"287",2012-06-26,0.375
"288",2012-06-27,2.3
"289",2012-06-30,-0.85
"290",2012-07-01,-0.0875
"291",2012-07-03,0
"292",2012-07-06,-0.175
"293",2012-07-09,-0.133333333333333
"294",2012-07-10,0.8
"295",2012-07-12,-0.25
"296",2012-07-13,-0.75
"297",2012-07-14,-0.075
"298",2012-07-15,0.5
"299",2012-07-17,0.3
"300",2012-07-22,0.65
"301",2012-07-23,0.5
"302",2012-07-24,-0.5
"303",2012-07-25,-0.25
"304",2012-07-27,0
"305",2012-07-31,0.675
"306",2012-08-01,-0.1875
"307",2012-08-02,0.0333333333333334
"308",2012-08-03,-1.1
"309",2012-08-04,-0.75
"310",2012-08-05,1.55
"311",2012-08-06,0
"312",2012-08-07,0
"313",2012-08-09,0
"314",2012-08-11,-0.1
"315",2012-08-13,0.075
"316",2012-08-17,0.8
"317",2012-08-18,0
"318",2012-08-19,0
"319",2012-08-21,0
"320",2012-08-26,0
"321",2012-09-03,0.6
"322",2012-09-04,0.35
"323",2012-09-07,0
"324",2012-09-12,-0.075
"325",2012-09-14,1.8
"326",2012-09-15,1.5
"327",2012-09-18,0
"328",2012-09-19,0.178571428571429
"329",2012-09-20,0.0833333333333333
"330",2012-09-23,0.325
"331",2012-09-24,0.333333333333333
"332",2012-09-27,-0.5
"333",2012-09-29,0.75
"334",2012-09-30,-0.25
"335",2012-10-01,0.166666666666667
"336",2012-10-04,0.5
"337",2012-10-05,1.5
"338",2012-10-06,0.5
"339",2012-10-08,1.5
"340",2012-10-11,-0.25
"341",2012-10-20,-0.5
"342",2012-10-23,-0.25
"343",2012-10-29,0.35
"344",2012-10-31,0.4
"345",2012-11-03,0.5
"346",2012-11-05,0.6
"347",2012-11-06,0.7
"348",2012-11-08,0
"349",2012-11-09,-0.14
"350",2012-11-14,-1
"351",2012-11-15,1.5
"352",2012-11-16,-0.125
"353",2012-11-17,0.25
"354",2012-11-18,-0.0571428571428571
"355",2012-11-20,0
"356",2012-11-21,0.25
"357",2012-11-24,0.75
"358",2012-11-27,0.75
"359",2012-11-29,1.075
"360",2012-11-30,1.325
"361",2012-12-01,0.65
"362",2012-12-04,0.15
"363",2012-12-06,-0.05
"364",2012-12-08,0.55
"365",2012-12-11,0.3
"366",2012-12-12,0.483333333333333
"367",2012-12-13,0.9
"368",2012-12-14,0.925
"369",2012-12-20,0.35
"370",2012-12-21,0.25
"371",2012-12-22,0.166666666666667
"372",2012-12-23,0.5
"373",2012-12-24,0.75
"374",2012-12-27,0.55
"375",2012-12-29,0
"376",2012-12-30,0.25
"377",2013-01-04,1.2
"378",2013-01-06,0
"379",2013-01-07,1
"380",2013-01-08,0.8
"381",2013-01-09,0
"382",2013-01-13,0.5
"383",2013-01-14,1.1
"384",2013-01-15,0.25
"385",2013-01-16,0
"386",2013-01-17,-0.5
"387",2013-01-19,0.175
"388",2013-01-21,0.75
"389",2013-01-24,0.6
"390",2013-01-25,0
"391",2013-01-27,0
"392",2013-01-28,0.216666666666667
"393",2013-01-29,0
"394",2013-01-31,1.25
"395",2013-02-02,0.625
"396",2013-02-03,0
"397",2013-02-06,1
"398",2013-02-10,0.5
"399",2013-02-11,0.125
"400",2013-02-12,0.333333333333333
"401",2013-02-14,0.375
"402",2013-02-15,-0.05
"403",2013-02-16,0
"404",2013-02-17,-0.5
"405",2013-02-19,0.65
"406",2013-02-25,0.8
"407",2013-02-26,-0.5
"408",2013-02-27,0.125
"409",2013-02-28,1.4
"410",2013-03-01,0
