"","sentiment","n","percent"
"1","anger",2455,9.29
"2","anticipation",4742,17.94
"3","disgust",1572,5.95
"4","fear",3085,11.67
"5","joy",3667,13.87
"6","sadness",2803,10.6
"7","surprise",2402,9.09
"8","trust",5709,21.6
