"","sentiment","n","percent"
"1","anger",20874,8.3
"2","anticipation",41297,16.41
"3","disgust",14011,5.57
"4","fear",40849,16.24
"5","joy",34543,13.73
"6","sadness",24794,9.86
"7","surprise",17740,7.05
"8","trust",57475,22.85
