"","sentiment","n","percent"
"1","anger",1991,6.32
"2","anticipation",6459,20.5
"3","disgust",1776,5.64
"4","fear",2559,8.12
"5","joy",6242,19.81
"6","sadness",2881,9.14
"7","surprise",3451,10.95
"8","trust",6146,19.51
