"","sentiment","n","percent"
"1","anticipation",4,22.22
"2","disgust",1,5.56
"3","fear",1,5.56
"4","joy",3,16.67
"5","sadness",3,16.67
"6","surprise",3,16.67
"7","trust",3,16.67
