"","sentiment","n","percent"
"1","anger",239,9.74
"2","anticipation",305,12.42
"3","disgust",116,4.73
"4","fear",962,39.19
"5","joy",276,11.24
"6","sadness",132,5.38
"7","surprise",141,5.74
"8","trust",284,11.57
