"","sentiment","n","percent"
"1","anger",3386,5.61
"2","anticipation",10041,16.65
"3","disgust",5791,9.6
"4","fear",17832,29.56
"5","joy",5497,9.11
"6","sadness",7043,11.68
"7","surprise",3093,5.13
"8","trust",7639,12.66
