"","mean_senti","Date"
"1",-0.8,2007-04-01
"2",0.4,2008-08-01
"3",0,2008-11-01
"4",0.25,2009-01-01
"5",0.8,2009-02-01
"6",0.66,2009-03-01
"7",0.18125,2009-04-01
"8",0.540384615384615,2009-05-01
"9",0.298333333333333,2009-06-01
"10",0.325,2009-07-01
"11",0.414583333333333,2009-08-01
"12",0.111111111111111,2009-09-01
"13",0.419117647058824,2009-10-01
"14",0.274561403508772,2009-11-01
"15",0.263541666666667,2009-12-01
"16",0.692361111111111,2010-01-01
"17",0.261111111111111,2010-02-01
"18",0.297901234567901,2010-03-01
"19",0.429891304347826,2010-04-01
"20",0.299730848861284,2010-05-01
"21",0.316485507246377,2010-06-01
"22",0.588377192982456,2010-07-01
"23",-0.0283333333333333,2010-08-01
"24",0.644752415458937,2010-09-01
"25",0.251449275362319,2010-10-01
"26",0.567108843537415,2010-11-01
"27",0.256777777777778,2010-12-01
"28",0.398550724637681,2011-01-01
"29",0.335243055555556,2011-02-01
"30",0.209322344322344,2011-03-01
"31",0.262452380952381,2011-04-01
"32",0.484273538961039,2011-05-01
"33",0.112385531135531,2011-06-01
"34",0.125424047235641,2011-07-01
"35",0.422874278499278,2011-08-01
"36",0.359626436781609,2011-09-01
"37",0.253778735632184,2011-10-01
"38",0.320196208112875,2011-11-01
"39",0.580680076628353,2011-12-01
"40",0.335503126503127,2012-01-01
"41",0.356955073696145,2012-02-01
"42",0.301119431643625,2012-03-01
"43",0.302706349206349,2012-04-01
"44",0.346659391534392,2012-05-01
"45",0.287421041921042,2012-06-01
"46",0.384733452031839,2012-07-01
"47",0.362433982683983,2012-08-01
"48",0.443342500753215,2012-09-01
"49",0.264654761904762,2012-10-01
"50",0.208515616999488,2012-11-01
"51",0.133617511520737,2012-12-01
"52",0.30137962962963,2013-01-01
"53",0.29063645216151,2013-02-01
"54",0.285355862775218,2013-03-01
"55",0.209984126984127,2013-04-01
"56",0.283189655172414,2013-05-01
"57",0.178650793650794,2013-06-01
"58",0.182287356321839,2013-07-01
"59",0.378060515873016,2013-08-01
"60",0.700442176870748,2013-09-01
"61",0.399092426242528,2013-10-01
"62",0.54539417989418,2013-11-01
"63",0.359495073891626,2013-12-01
"64",0.341924603174603,2014-01-01
"65",0.476105106516291,2014-02-01
"66",0.311721560846561,2014-03-01
"67",0.215972222222222,2014-04-01
"68",0.31252380952381,2014-05-01
"69",0.0702794871794872,2014-06-01
"70",0.281513278388278,2014-07-01
"71",0.380146993810787,2014-08-01
"72",0.426178451178451,2014-09-01
"73",0.577899324203366,2014-10-01
"74",0.368358843537415,2014-11-01
"75",0.322551587301587,2014-12-01
"76",0.232664609053498,2015-01-01
"77",0.684754110309321,2015-02-01
"78",0.477101304045748,2015-03-01
"79",0.329439655172414,2015-04-01
"80",0.637286245143219,2015-05-01
"81",0.627114874213089,2015-06-01
"82",0.83887934981685,2015-07-01
"83",0.294659090909091,2015-08-01
"84",0.453364197530864,2015-09-01
"85",0.513487654320988,2015-10-01
"86",0.340984432234432,2015-11-01
"87",0.435401234567901,2015-12-01
"88",0.20265943877551,2016-01-01
"89",0.327569696969697,2016-02-01
"90",0.510406746031746,2016-03-01
"91",0.403373015873016,2016-04-01
"92",0.77548309178744,2016-05-01
"93",0.0649621212121212,2016-06-01
"94",0.193055555555556,2016-07-01
"95",0.639351851851852,2016-08-01
"96",0.622465986394558,2016-09-01
"97",0.61923273657289,2016-10-01
"98",0.275925925925926,2016-11-01
"99",0.381137575757576,2016-12-01
"100",0.123422619047619,2017-01-01
"101",0.29734623015873,2017-02-01
"102",0.398958333333333,2017-03-01
"103",0.432874649859944,2017-04-01
"104",0.633460591133005,2017-05-01
"105",0.645004761904762,2017-06-01
"106",0.501105013878783,2017-07-01
"107",0.631466666666667,2017-08-01
"108",0.52625,2017-09-01
"109",0.622857142857143,2017-10-01
"110",0.554017857142857,2017-11-01
"111",0.897584154351396,2017-12-01
"112",0.561776272424421,2018-01-01
"113",0.411678571428571,2018-02-01
"114",0.610277093596059,2018-03-01
"115",0.649834183673469,2018-04-01
"116",0.528117283950617,2018-05-01
"117",0.693930697278912,2018-06-01
"118",0.542311507936508,2018-07-01
"119",0.793386243386243,2018-08-01
"120",0.52485119047619,2018-09-01
"121",0.621424731182796,2018-10-01
"122",0.583518746579091,2018-11-01
"123",0.529797619047619,2018-12-01
"124",0.507641534391534,2019-01-01
"125",0.736766666666667,2019-02-01
"126",0.647160493827161,2019-03-01
"127",0.575373563218391,2019-04-01
"128",0.906194444444444,2019-05-01
"129",0.530050366300366,2019-06-01
"130",0.926975308641975,2019-07-01
"131",0.864910714285714,2019-08-01
"132",0.859655172413793,2019-09-01
"133",0.538660714285714,2019-10-01
"134",0.791358024691358,2019-11-01
"135",0.357087912087912,2019-12-01
"136",0.566203231292517,2020-01-01
"137",0.430820578231292,2020-02-01
"138",0.451787037037037,2020-03-01
"139",0.737051282051282,2020-04-01
"140",0.501687242798354,2020-05-01
"141",0.51381027018958,2020-06-01
"142",0.268674603174603,2020-07-01
"143",0.642844827586207,2020-08-01
"144",0.621141975308642,2020-09-01
"145",0.666481717687075,2020-10-01
"146",0.58210758377425,2020-11-01
"147",0.520084838533114,2020-12-01
"148",0.523647959183673,2021-01-01
"149",0.731483843537415,2021-02-01
"150",0.597777777777778,2021-03-01
"151",0.706473214285714,2021-04-01
"152",0.472966401414677,2021-05-01
"153",0.628030303030303,2021-06-01
"154",0.595459770114943,2021-07-01
"155",0.670501152073733,2021-08-01
