"","sentiment","n","percent"
"1","anger",110,8.21
"2","anticipation",229,17.09
"3","disgust",105,7.84
"4","fear",176,13.13
"5","joy",214,15.97
"6","sadness",139,10.37
"7","surprise",100,7.46
"8","trust",267,19.93
