"","sentiment","n","percent"
"1","anger",14,6.11
"2","anticipation",38,16.59
"3","disgust",33,14.41
"4","fear",43,18.78
"5","joy",21,9.17
"6","sadness",21,9.17
"7","surprise",17,7.42
"8","trust",42,18.34
