"","sentiment","n","percent"
"1","anger",3404,5.62
"2","anticipation",10069,16.64
"3","disgust",5797,9.58
"4","fear",17859,29.51
"5","joy",5533,9.14
"6","sadness",7062,11.67
"7","surprise",3107,5.13
"8","trust",7686,12.7
