"","sentiment","n","percent"
"1","anger",1988,6.36
"2","anticipation",7660,24.52
"3","disgust",1065,3.41
"4","fear",3241,10.38
"5","joy",5660,18.12
"6","sadness",2525,8.08
"7","surprise",2185,6.99
"8","trust",6913,22.13
