"","sentiment","n","percent"
"1","anger",1488,5.16
"2","anticipation",5060,17.56
"3","disgust",1438,4.99
"4","fear",3658,12.7
"5","joy",5023,17.43
"6","sadness",3072,10.66
"7","surprise",3617,12.55
"8","trust",5456,18.94
