"","sentiment","n","percent"
"1","anger",171,5.12
"2","anticipation",595,17.8
"3","disgust",211,6.31
"4","fear",529,15.83
"5","joy",484,14.48
"6","sadness",265,7.93
"7","surprise",331,9.9
"8","trust",756,22.62
