"","mean_senti","Date"
"1",0,2007-04-01
"2",0,2008-12-01
"3",-0.2,2009-03-01
"4",0.6,2009-04-01
"5",0.5,2009-05-01
"6",0.375,2009-07-01
"7",0,2009-08-01
"8",0.266666666666667,2009-09-01
"9",0.5,2009-11-01
"10",0,2010-02-01
"11",1.15,2010-03-01
"12",0.4375,2010-04-01
"13",0.375,2010-06-01
"14",0.46,2010-07-01
"15",0.4,2010-08-01
"16",0.025,2010-09-01
"17",1.6,2010-10-01
"18",0.05,2010-11-01
"19",0.583333333333333,2010-12-01
"20",-0.4,2011-01-01
"21",-0.308333333333333,2011-02-01
"22",0,2011-03-01
"23",0.452083333333333,2011-04-01
"24",0.407142857142857,2011-05-01
"25",0.0625,2011-06-01
"26",0.325,2011-07-01
"27",0.114285714285714,2011-08-01
"28",0.375,2011-09-01
"29",0.25,2011-10-01
"30",1.0375,2011-11-01
"31",0.421666666666667,2011-12-01
"32",0.925,2012-01-01
"33",0.4375,2012-02-01
"34",0.6125,2012-03-01
"35",0.1375,2012-04-01
"36",0.508333333333333,2012-05-01
"37",0.433333333333333,2012-06-01
"38",0.345454545454545,2012-07-01
"39",0.403125,2012-08-01
"40",0.354545454545455,2012-09-01
"41",0.325,2012-10-01
"42",0.06,2012-11-01
"43",0.2,2012-12-01
"44",0.4,2013-01-01
"45",0,2013-02-01
"46",0.628571428571429,2013-03-01
"47",-0.20375,2013-04-01
"48",0.378125,2013-05-01
"49",0.566666666666667,2013-06-01
"50",0.5,2013-07-01
"51",0.159027777777778,2013-08-01
"52",0.678571428571429,2013-09-01
"53",0.35952380952381,2013-10-01
"54",0.45,2013-11-01
"55",0.166666666666667,2013-12-01
"56",-0.075,2014-01-01
"57",0.477777777777778,2014-02-01
"58",0.166666666666667,2014-03-01
"59",0.181770833333333,2014-04-01
"60",0.278571428571429,2014-05-01
"61",0.547619047619048,2014-06-01
"62",0.475,2014-07-01
"63",0.520714285714286,2014-08-01
"64",0.85,2014-09-01
"65",0.095,2014-10-01
"66",1.35,2014-11-01
"67",1.4,2014-12-01
"68",0.191666666666667,2015-01-01
"69",0.675,2015-02-01
"70",0.407142857142857,2015-03-01
"71",0.231666666666667,2015-04-01
"72",0.33125,2015-05-01
"73",0.666666666666667,2015-06-01
"74",0.353846153846154,2015-07-01
"75",0.1875,2015-08-01
"76",0.55,2015-09-01
"77",0.503125,2015-10-01
"78",0.17,2015-11-01
"79",0.21,2015-12-01
"80",0.260119047619048,2016-01-01
"81",0.165,2016-02-01
"82",0.498076923076923,2016-03-01
"83",0.528333333333333,2016-04-01
"84",0.196875,2016-05-01
"85",0.62962962962963,2016-06-01
"86",0.3675,2016-07-01
"87",0.38,2016-08-01
"88",0.257142857142857,2016-09-01
"89",0.454166666666667,2016-10-01
"90",0.308333333333333,2016-11-01
"91",0.316666666666667,2016-12-01
"92",0.281818181818182,2017-01-01
"93",0.363095238095238,2017-02-01
"94",0.460416666666667,2017-03-01
"95",0.2875,2017-04-01
"96",0.416666666666667,2017-05-01
"97",0.511111111111111,2017-06-01
"98",0.717592592592593,2017-07-01
"99",0.646666666666667,2017-08-01
"100",0.510714285714286,2017-09-01
"101",0.359432234432234,2017-10-01
"102",0.5325,2017-11-01
"103",1.38,2017-12-01
"104",0.421428571428571,2018-01-01
"105",0.766666666666667,2018-02-01
"106",-0.141666666666667,2018-03-01
"107",0.528571428571429,2018-04-01
"108",0.4825,2018-05-01
"109",0.839285714285714,2018-06-01
"110",0.566071428571429,2018-07-01
"111",0.436538461538462,2018-08-01
"112",0.183333333333333,2018-09-01
"113",0.183333333333333,2018-10-01
"114",0.630769230769231,2018-11-01
"115",1.3625,2018-12-01
"116",0.714285714285714,2019-01-01
"117",0.361111111111111,2019-02-01
"118",0.155555555555556,2019-03-01
"119",1.071875,2019-04-01
"120",0.639583333333333,2019-05-01
"121",0.898076923076923,2019-06-01
"122",0.388888888888889,2019-07-01
"123",0.922222222222222,2019-08-01
"124",0.68125,2019-09-01
"125",0.3225,2019-10-01
"126",0.661587301587302,2019-11-01
"127",0.22,2019-12-01
"128",1.32708333333333,2020-01-01
"129",0.6625,2020-02-01
"130",0.835714285714286,2020-03-01
"131",0.65,2020-04-01
"132",0.639583333333333,2020-05-01
"133",0.808333333333333,2020-06-01
"134",0.291666666666667,2020-07-01
"135",0.344117647058824,2020-08-01
"136",0.385722222222222,2020-09-01
"137",0.490476190476191,2020-10-01
"138",0.267307692307692,2020-11-01
"139",0.235833333333333,2020-12-01
"140",0.685648148148148,2021-01-01
"141",0.165384615384615,2021-02-01
"142",0.552272727272727,2021-03-01
"143",0.349479166666667,2021-04-01
"144",0.941203703703704,2021-05-01
"145",0.845,2021-06-01
"146",0.4425,2021-07-01
"147",0.4,2021-08-01
