"","mean_senti","Date"
"1",0,2010-04-01
"2",0,2010-05-01
"3",0,2010-12-01
"4",0.625,2011-01-01
"5",0.75,2011-03-01
"6",0.3,2011-04-01
"7",0,2011-05-01
"8",-0.325,2011-08-01
"9",0,2011-09-01
"10",0.3,2012-02-01
"11",0.23,2012-03-01
"12",0,2012-04-01
"13",-0.0392857142857143,2012-05-01
"14",-0.970833333333333,2012-06-01
"15",0,2012-08-01
"16",0,2012-09-01
"17",0,2012-10-01
"18",0,2012-11-01
"19",2,2013-01-01
"20",0.25,2013-02-01
"21",0,2013-03-01
"22",0.75,2013-04-01
"23",0.3375,2013-05-01
"24",0.383333333333333,2013-06-01
"25",0,2013-10-01
"26",0.5,2014-02-01
"27",1.2,2014-03-01
"28",1.3,2014-08-01
"29",-0.3,2014-09-01
"30",0,2015-09-01
"31",0.25,2016-02-01
"32",0.57,2016-03-01
"33",0,2016-07-01
"34",0,2016-08-01
"35",0,2016-10-01
"36",0.4,2017-01-01
"37",0,2018-04-01
"38",0,2018-06-01
"39",2.15,2018-07-01
"40",0,2018-08-01
"41",0.575,2018-10-01
"42",1.25,2018-11-01
"43",0.35,2018-12-01
"44",0,2019-02-01
"45",0.75,2019-05-01
"46",-0.675,2019-06-01
"47",0.4,2019-07-01
"48",0.75,2019-10-01
"49",1.25,2020-08-01
"50",0.975,2020-11-01
"51",0.25,2020-12-01
"52",-0.75,2021-02-01
